ticker,target_weight,open,close,oc_return,weighted_oc_pnl
SIM0000,0.0,125.30864511606771,126.27551525351659,0.007715909277874022,0.0
SIM0001,-0.08333333333333333,84.78151257054768,86.60306462378695,0.02148525071103835,-0.0017904375592531958
SIM0002,0.0,74.0251554356071,74.55907938873379,0.007212736670186848,0.0
SIM0003,0.0,63.42041677354855,63.34444616735561,-0.0011978887881516354,-0.0
SIM0004,0.0,63.733360961027664,62.80659331503304,-0.014541327054151898,-0.0
SIM0005,0.0,109.48731218360015,112.45917555960591,0.027143449927989893,0.0
SIM0006,0.08333333333333333,299.5446757132608,296.9978817637416,-0.008502217385286226,-0.0007085181154405188
SIM0007,0.0,56.14021042344428,53.49339389079564,-0.04714653744053876,-0.0
SIM0008,0.0,177.6871099159105,182.85655722172962,0.029092978709966744,0.0
SIM0009,0.0,86.17025873962368,85.5932154155071,-0.006696548583661532,-0.0
SIM0010,0.0,110.34210882606453,111.5307310679562,0.010772154479713025,0.0
SIM0011,0.0,89.00127939681643,88.60272589491785,-0.004478064861535347,-0.0
SIM0012,0.0,92.56093155395331,93.81844404890083,0.013585780456569108,0.0
SIM0013,0.0,65.98646235508151,63.57857869413716,-0.03649057056562954,-0.0
SIM0014,0.0,79.56607815150616,79.18843878031726,-0.004746235832685186,-0.0
SIM0015,0.0,104.24907502780613,102.53254899704989,-0.016465623606716884,-0.0
SIM0016,0.0,96.59608497408759,95.7759038989218,-0.008490831438829116,-0.0
SIM0017,-0.08333333333333333,62.96932706966183,64.06764987734762,0.017442187471222947,-0.0014535156226019121
SIM0018,0.0,118.5494248823193,119.74955865706517,0.010123488797497027,0.0
SIM0019,0.0,79.73559467295907,80.5398989453462,0.010087142081099953,0.0
SIM0020,0.0,74.96853052208337,75.26791022273324,0.003993404946915469,0.0
SIM0021,0.0,105.125808548853,107.24395874977401,0.020148717333638322,0.0
SIM0022,0.0,94.03929610571498,95.52329207812937,0.01578059421825251,0.0
SIM0023,0.0,106.17397000695206,110.2874975870439,0.03874327747019812,0.0
SIM0024,0.08333333333333333,233.82839923280414,245.30073194196498,0.04906304258508287,0.004088586882090239
SIM0025,0.0,95.65841119793691,100.46883846969772,0.050287551418840115,0.0
SIM0026,-0.08333333333333333,44.917243327521064,47.27497953218197,0.05249067017468345,-0.004374222514556954
SIM0027,0.0,113.05690223021912,112.2703669954415,-0.006956985546764605,-0.0
SIM0028,0.0,95.13153354397909,95.70975751057173,0.006078152480589738,0.0
SIM0029,0.0,115.1366702802057,115.70113143837308,0.004902531546149946,0.0
SIM0030,-0.08333333333333333,32.57693425851635,33.64844766064891,0.03289178145584537,-0.002740981787987114
SIM0031,0.0,99.09986987351493,100.1378340520159,0.010473920700660555,0.0
SIM0032,0.0,65.53759673130584,65.39086965749847,-0.002238822921886041,-0.0
SIM0033,0.0,67.63753991823619,69.73747478948226,0.03104688422708146,0.0
SIM0034,-0.08333333333333333,94.40677096957455,94.89483206443248,0.005169767908016043,-0.0004308139923346702
SIM0035,0.0,97.64989110845023,97.43750561441973,-0.0021749690820916934,-0.0
SIM0036,0.08333333333333333,163.9535521436485,164.66268659847162,0.0043252155598423325,0.00036043462998686104
SIM0037,0.0,130.1580281284234,134.32805348555834,0.03203817249766927,0.0
SIM0038,0.0,121.87174072412111,124.04395753826923,0.017823794107161506,0.0
SIM0039,0.08333333333333333,135.14924650389491,137.12043040654794,0.014585237828878439,0.0012154364857398698
SIM0040,0.08333333333333333,136.9893682677619,137.1348975417747,0.0010623399162505986,8.852832635421655e-05
SIM0041,0.08333333333333333,120.80617138269692,119.28029238888233,-0.012630803346799335,-0.0010525669455666111
SIM0042,0.0,79.39547522835052,78.10323805377081,-0.016275954906285084,-0.0
SIM0043,0.0,76.63174835775314,77.60861161446759,0.012747500581012483,0.0
SIM0044,0.0,63.34527563659799,65.12963540403025,0.028168790008411326,0.0
SIM0045,0.0,107.05982365680838,105.22888215202943,-0.0171020411041235,-0.0
SIM0046,0.08333333333333333,105.50619590682643,103.73420462175356,-0.01679513956353551,-0.0013995949636279592
SIM0047,0.0,85.21315786455435,85.66330536150782,0.005282605506405247,0.0
SIM0048,0.0,58.73959826080554,61.789125442933546,0.05191603743335138,0.0
SIM0049,0.0,101.3420764150485,98.56850561167093,-0.02736840314992517,-0.0
SIM0050,0.0,68.56616616823302,65.4013445549146,-0.04615719078638958,-0.0
SIM0051,0.0,75.48039766703266,80.53576220210591,0.06697585984342624,0.0
SIM0052,0.0,75.15549814338841,73.14106021577277,-0.026803600233908598,-0.0
SIM0053,0.0,116.62492107385526,118.15383500325693,0.01310966743062969,0.0
SIM0054,0.0,82.70397221238366,82.35037428624258,-0.004275464849899047,-0.0
SIM0055,0.0,75.45298992832707,75.57821702738461,0.0016596704673530471,0.0
SIM0056,0.0,89.43627284820316,89.47735401843653,0.00045933455101709875,0.0
SIM0057,0.0,135.29892751759732,144.16734779096,0.06554686305410096,0.0
SIM0058,0.0,90.81891635188894,91.54510692592264,0.007996027735235112,0.0
SIM0059,0.08333333333333333,162.4800426275266,158.9223771270375,-0.021896015307213967,-0.0018246679422678305
SIM0060,0.0,123.73462846344339,121.10224651324137,-0.021274415924558587,-0.0
SIM0061,-0.08333333333333333,85.4763986931806,87.71754542772737,0.02621948009989783,-0.0021849566749914855
SIM0062,0.0,123.84654009421074,123.83900259198299,-6.0861629416653074e-05,-0.0
SIM0063,-0.08333333333333333,99.50766088778971,99.28649673810344,-0.0022225841479247554,0.00018521534566039627
SIM0064,0.0,142.92081462272722,148.082318099167,0.03611442804929976,0.0
SIM0065,0.0,168.07718896466923,164.9222927050823,-0.018770520134353985,-0.0
SIM0066,0.0,68.98993218657135,69.46159446270775,0.006836682704091768,0.0
SIM0067,0.08333333333333333,186.61742342740254,193.26421419809523,0.03561720362771159,0.002968100302309299
SIM0068,0.0,110.0199207189856,108.43735746130758,-0.014384333740070754,-0.0
SIM0069,0.0,142.42841060375414,145.68164975247814,0.022841223425393187,0.0
SIM0070,0.0,85.54637106406295,83.9475383989026,-0.018689660885358284,-0.0
SIM0071,-0.08333333333333333,121.22380105215926,121.90867420105846,0.005649659084724812,-0.0004708049237270676
SIM0072,0.0,130.00993188767012,130.32026922684915,0.0023870279345055145,0.0
SIM0073,0.0,131.39571455141967,127.76759272339791,-0.027612177767045498,-0.0
SIM0074,0.0,136.44740633290203,137.54783611130915,0.00806486402330231,0.0
SIM0075,0.0,119.33454662472093,122.24128891818626,0.02435792799051173,0.0
SIM0076,0.0,69.31331300473941,68.98363362643349,-0.004756364456037221,-0.0
SIM0077,0.08333333333333333,132.48398159940268,129.97685092088113,-0.018924028763737333,-0.001577002396978111
SIM0078,0.0,81.75604459787638,82.79250352739595,0.01267745931958264,0.0
SIM0079,0.0,100.40797904466234,102.76925872749413,0.0235168529961296,0.0
SIM0080,-0.08333333333333333,92.3833782920611,93.60184135700376,0.013189202294493052,-0.0010991001912077543
SIM0081,0.0,99.59163948806338,100.40778248313073,0.008194894664478092,0.0
SIM0082,-0.08333333333333333,54.89972435536494,55.06591802778219,0.0030272223470828585,-0.00025226852892357154
SIM0083,0.0,83.03882079004877,82.01234165172174,-0.01236143683834734,-0.0
SIM0084,0.0,175.60787795039383,186.61471682573497,0.06267850283146403,0.0
SIM0085,0.0,57.59431774256769,56.81534991063935,-0.013525081335456268,-0.0
SIM0086,0.0,109.96450152050606,112.38417814388791,0.02200416125135285,0.0
SIM0087,0.0,125.7072062309784,131.4006522805406,0.045291325933223714,0.0
SIM0088,-0.08333333333333333,77.18322975878193,76.93066946969005,-0.003272217162733515,0.00027268476356112625
SIM0089,0.0,95.13234444220151,94.55821562703329,-0.006035053782544431,-0.0
SIM0090,0.0,130.7630695639788,134.31296999877097,0.027147576503282478,0.0
SIM0091,0.0,94.0423104879918,93.63120273047863,-0.004371519110705546,-0.0
SIM0092,0.08333333333333333,195.163978841735,192.92455160289762,-0.01147459306849552,-0.0009562160890412933
SIM0093,0.0,121.91102542677945,123.09993686468064,0.009752288062044645,0.0
SIM0094,0.0,207.24041542709952,220.60295650610203,0.06447845151952536,0.0
SIM0095,0.0,91.34453962844394,93.21864510996349,0.020516885728941503,0.0
SIM0096,0.0,113.32010659509766,112.94996165013389,-0.003266366014694322,-0.0
SIM0097,0.0,105.44455141209433,108.96057720750065,0.03334478404355967,0.0
SIM0098,0.0,134.7580142558324,135.39640491014282,0.004737311230324837,0.0
SIM0099,0.0,75.92076553739648,76.48987660597469,0.007496118677805974,0.0
SIM0100,0.0,77.17580182224661,77.7824861996791,0.007861069961149436,0.0
SIM0101,0.0,91.60711362130013,94.36614770414195,0.03011812045784512,0.0
SIM0102,0.0,45.10245896475697,44.775746865671685,-0.007243775762660221,-0.0
SIM0103,0.0,102.41307964482176,102.93605835909842,0.0051065617408478925,0.0
SIM0104,0.0,130.09918436533323,133.66285886655243,0.027391981883698735,0.0
SIM0105,0.08333333333333333,151.87803986141034,153.47905694909684,0.010541465304315434,0.0008784554420262861
SIM0106,0.0,123.66445707917221,126.71276270545277,0.024649812066283472,0.0
SIM0107,0.0,92.9897213769962,95.64263821476659,0.028529140624209637,0.0
SIM0108,0.0,62.043367398957955,62.82991683899674,0.012677413767389956,0.0
SIM0109,0.0,94.37328295475726,93.43957884062337,-0.009893733532418403,-0.0
SIM0110,-0.08333333333333333,37.59832069147274,36.84099659465397,-0.02014249793317313,0.0016785414944310941
SIM0111,0.0,90.34046444731221,88.85497609663547,-0.016443222422695247,-0.0
SIM0112,0.0,120.8563217473049,122.88094670291454,0.016752329760977513,0.0
SIM0113,0.0,124.80880214628223,127.22717926227234,0.019376655126900788,0.0
SIM0114,0.0,93.63416196275922,93.65776036519536,0.0002520276995219284,0.0
SIM0115,0.0,77.88846624703378,79.04661041722231,0.014869264038597452,0.0
SIM0116,0.0,115.30207595979597,117.06494811005585,0.015289162277308588,0.0
SIM0117,0.0,82.80555612309236,83.93417944153761,0.013629801806626762,0.0
SIM0118,0.0,205.47726696577325,216.98797048512498,0.05601935284290627,0.0
SIM0119,0.0,123.3227058661274,125.94008829282363,0.02122384850635317,0.0
