formation_date,SIM0000,SIM0001,SIM0002,SIM0003,SIM0004,SIM0005,SIM0006,SIM0007,SIM0008,SIM0009,SIM0010,SIM0011,SIM0012,SIM0013,SIM0014,SIM0015,SIM0016,SIM0017,SIM0018,SIM0019,SIM0020,SIM0021,SIM0022,SIM0023,SIM0024,SIM0025,SIM0026,SIM0027,SIM0028,SIM0029,SIM0030,SIM0031,SIM0032,SIM0033,SIM0034,SIM0035,SIM0036,SIM0037,SIM0038,SIM0039,SIM0040,SIM0041,SIM0042,SIM0043,SIM0044,SIM0045,SIM0046,SIM0047,SIM0048,SIM0049,SIM0050,SIM0051,SIM0052,SIM0053,SIM0054,SIM0055,SIM0056,SIM0057,SIM0058,SIM0059,SIM0060,SIM0061,SIM0062,SIM0063,SIM0064,SIM0065,SIM0066,SIM0067,SIM0068,SIM0069,SIM0070,SIM0071,SIM0072,SIM0073,SIM0074,SIM0075,SIM0076,SIM0077,SIM0078,SIM0079,SIM0080,SIM0081,SIM0082,SIM0083,SIM0084,SIM0085,SIM0086,SIM0087,SIM0088,SIM0089,SIM0090,SIM0091,SIM0092,SIM0093,SIM0094,SIM0095,SIM0096,SIM0097,SIM0098,SIM0099,SIM0100,SIM0101,SIM0102,SIM0103,SIM0104,SIM0105,SIM0106,SIM0107,SIM0108,SIM0109,SIM0110,SIM0111,SIM0112,SIM0113,SIM0114,SIM0115,SIM0116,SIM0117,SIM0118,SIM0119
2010-12-31,1.0855891389658943,-0.9442899359954422,-0.258652772098362,0.16240787683448002,-0.38099129396710385,-0.41491739168753117,1.6269023226073343,-0.19783454810931483,0.5642408051903165,0.6399809511749052,-0.9559238372968009,0.22933469065541467,-0.35099177827163924,-0.29238527933111613,-0.7529327313481355,0.5015787251510762,-0.13495620764129213,-1.4720665855031307,0.6608166097439303,-0.1901997899778589,-0.264777007896561,-0.1541515639051218,-0.9782978321556903,0.4999593144647103,1.5804931055570515,-0.1965814262686714,-1.570697810331882,0.02192153623301893,-0.3837931801929012,-0.8411897451977723,-1.9138552562087363,0.08611081811357466,-0.6669679212686425,-0.3728949031412409,-1.1374613532496103,-0.048242364266904925,1.7902131354567636,0.49024259985929297,0.3872876751767007,0.8687631113422678,0.7068367911605892,1.0685226326368986,-0.08076249323177537,-0.2410830481502942,-0.6009544470071336,0.3619311773725933,1.1879564028097247,-0.5509069546742862,-0.6211051177498079,0.08400210431779434,-0.9926871871218301,0.2352219251324012,-0.548639762401842,-0.25719355609639616,-0.3580392072674119,-0.3969837651795765,-0.8243258548260517,0.18546567517933776,0.503639510417098,1.2090196667044724,-0.08814885184045662,-0.9873559703850036,0.999125956756432,-1.1555496225852435,0.1271423269384203,1.4164883529188517,-0.2230637231810324,1.2510298812224472,0.47965899967403786,0.846146114190634,-0.6897412046778011,-0.6030454206296596,0.8582646071532793,-0.7506493494208349,0.5546645724471148,0.34888562048408067,-0.8700801965727982,0.9969195805149094,-0.18982656341587983,-0.46483598082071786,-0.9591959990365805,-0.6201256365852753,-1.4299304347257076,-0.7927316297380552,0.01919253383419567,0.5307973465229835,-0.03218230537081945,-0.1080007340475849,-0.956257950026101,-0.4347751049621282,-0.5142362105025223,-0.3269572616590373,1.4240908994982828,0.49525283599838815,0.7747187370606399,0.34488741502242765,0.8350732208591956,0.5792814127441352,1.1621765827619672,0.12094805885863152,-0.6806608505762626,0.8819963018104945,-0.8667020753027493,-0.0703476487534005,0.3345598416744908,1.5707429723484854,0.7065052105582893,-0.2636895440916123,-0.39428384712985987,0.17008593428500407,-1.129215673693571,-0.9457878399654283,0.4534802218027717,0.4110022602041329,0.313802528655253,0.51933384580936,-0.20524714594119514,-0.29488277472784336,0.8020843600785131,0.32846462443753977
2011-01-31,0.9082800451658567,-1.0974800973045735,0.35894339745247705,-0.20638741383658105,-0.22081584118629105,-0.6292576307256986,1.6194253674575927,-0.09477514897254666,0.6160359925650463,0.7537010727778249,-0.633386602229522,0.28049225097109715,-0.7832278707997845,-0.3473273943933896,-0.7757362447548064,0.429813306360741,-0.10840997643394275,-1.4920231744980583,0.7319117057917699,0.09545364320774652,-0.24956937881282926,-0.2539663675427136,-0.8663188794442315,0.49626267593365536,1.4820307328722215,0.03127091003202251,-1.6514409122413447,0.8677887390233829,-0.34107209687416085,-0.8819240880925991,-1.8272918148880346,-0.22764596701805767,-0.7661039223861149,-0.03870481252907998,-0.9736156984425361,-0.14510265467308936,1.6469448146184138,0.0785207075455017,0.26718674661807473,1.0155649669196678,1.1745932680691533,1.1465422414176398,-0.12079230327248536,-0.43003426754609986,-0.46173631301598644,0.5865850601001424,1.3914402174212266,-0.520498537611538,-0.6457164887883895,0.08696172700677882,-0.8169837384928846,-0.06826215542970981,-0.6706036859315527,0.17448020616931478,-0.3772800509042217,-0.5983064908541006,-0.30182786690674623,0.2029166023431353,0.3566231341990963,1.4592118797121962,-0.3490396114377424,-1.0081687616074386,0.8579758531205185,-1.0571995330611383,0.0330974024600592,0.9602698000446742,-0.4511046962431462,1.2250704031708266,0.31561502660381363,0.8202384601372091,-0.377246396638442,-1.1210002913657457,0.9239015086659212,-0.389498999722138,0.7196558216652327,0.24706234246026532,-0.866626893430008,1.1307787113077359,-0.1336267264950406,-0.549933086151252,-1.3141964986833412,-0.7395801744613868,-1.2513494617602756,-0.7409576083936352,0.2741757980869999,0.613153188179067,0.08064453669390492,0.20307550062544028,-1.1215115613427078,-0.5077391848774834,-0.5172657429828378,-0.3055394433918412,1.273482407455716,0.6211518076336808,0.8924131550790937,0.27679473742234045,0.543966953953294,0.6647358061751729,0.851225654514878,0.09996650643910934,-0.781275479608899,0.6220600448529867,-0.954340160762016,-0.11102023962322258,0.14568230459487125,1.207180272889524,0.6089037362573195,-0.07809534000970667,-0.4865587243439723,0.42439789949358686,-1.036880051568013,-0.4247989220454641,0.5664567334041516,0.5379257537662503,0.02798004167062379,0.17437822958749227,-0.419986779053547,-0.3712341962090756,0.4528869391266035,0.43411570281308254
2011-02-28,0.7727162598089097,-1.0529827260977969,0.18551982860316216,-0.4326937228351805,-0.2005365227854919,-0.4950641369718884,1.6542571686848,-0.34791372955434186,1.1995593872947536,0.6766962931665412,-0.786486126711856,-0.41970953499660546,-0.9194799121856564,-0.4034698358586221,-0.7577350749642625,0.44184778124650026,-0.18979922117019032,-1.3775317426337028,0.9765330534535401,0.17033243404902904,-0.1153073464770864,-0.3160282962724881,-1.1378522464444236,0.456448679197216,1.475096089674182,0.22105250094195128,-1.7815423998843323,0.25636395020904174,-0.18075912694488686,-0.8789560301308889,-1.8188682265275973,-0.005703392428568474,-0.8144663449246692,0.11821168430484938,-0.9721848389658135,0.08518502714862784,1.4045053892016162,0.2313459779731471,0.5914248181662388,0.7914249643007891,0.8903835806772873,0.9913638185752742,-0.11773980969675335,-0.39131048095832044,-0.24212451157559586,0.6381650978485509,1.0777172146479481,-0.38649986672285896,-0.7112467658242555,0.19109703445570314,-0.8301028317458452,-0.08482719570912078,-0.7755864860093089,0.2559892249633197,-0.15226535478253378,-0.6999710801672501,-0.7830862687098739,0.004123760839700397,0.0011134772964767614,1.4056758731018981,-0.3290277916242788,-1.1003514039904276,0.8650291382829465,-1.170464474723223,0.6032260209115393,0.552463863438272,-0.30941717540646435,1.1823184304178316,0.46885024833314093,0.776301059633455,-0.3976535862204039,-0.9115704146813184,0.8908954350222384,-0.3320463869847935,0.6473286599211128,-0.2202646783460928,-0.9036635206232068,1.1729408114977375,-0.03404688643972392,-0.5487810216947399,-1.0246935668861328,-0.7062771664617018,-1.0178774057360962,-0.3075548381133538,0.8623840355009036,0.4985267757503953,-0.012937739435329526,0.49621699498961125,-1.0153844699786014,-0.45657110530159845,-0.43605379598935695,-0.21871986179091465,1.2785096808505716,0.7917716431682345,0.8453401842270843,0.4401030080971687,0.7011251695274161,0.5519336864481246,0.7921597046168951,-0.27382693759145055,-0.5562738730421564,0.9187990549472469,-1.1092260491835484,-0.23942755768485258,-0.04915371202019425,1.1905397280311174,0.7553525799710714,-0.1206965497482389,-0.5833133713522777,0.35992894329113717,-1.0986377927569362,-0.42655370434362005,0.3635643130487213,0.41681085825320785,0.09036927928558713,0.2999857075406075,-0.5315347225458713,-0.39421919464557764,0.9903337495948697,0.4487928085812367
2011-03-31,1.0061076085924539,-1.1531324609516085,-0.20445612122196746,-0.29444681418740887,-0.2814046263534144,-0.5173042708233488,1.4952523418587775,-0.36281015001165845,1.152971453236146,0.5164735144501804,-1.0856345115086694,-0.5739515816919869,-0.48947355628132627,-0.2542273550360821,-0.43554769907609514,0.2809221035721876,-0.3845582770232187,-1.3160961785972645,0.9027191358308008,0.4754148661617801,0.0378278799934553,-0.2808970903885165,-1.2219020009242074,0.5373889488134348,1.6269637637077707,0.2339452752146456,-1.800711394497812,0.2611807085877587,-0.10851635408729995,-1.2409526467460914,-1.7876551455470913,-0.32606764732747384,-0.7704684293097014,0.2453633039544942,-0.93121415084833,0.10425001506944712,1.5439105707851508,0.05570812386861005,0.5813451533871374,0.6040350076063419,0.3237310983830393,0.8820552891500437,0.047718069910379135,-0.3495281875431332,-0.2250678383063472,0.533606271185173,0.9331391699641591,-0.25551572962872326,-0.786797142444617,0.045246984477918625,-1.0298227488662937,0.19158533042524728,-0.867753672408814,0.23096663695711675,-0.20725763370560568,-0.6217353174156691,-0.4370116132378118,-0.37334679777597435,-0.035535895825137,1.0079077911557361,-0.4305027561210193,-0.4959794826034969,0.5737715786080009,-1.1742995390853426,0.9561422393584423,0.40965659894248335,-0.4163777477175512,1.7010804424534811,0.9028648248689308,0.6030822595946945,-0.5902871925089477,-1.1684207630599839,0.7909940316520322,-0.7816503592176562,0.8344506113070633,-0.23950236756363558,-0.855850852766757,1.043596626559938,0.0715173853290611,-0.5538641454105383,-0.8231039283137083,-0.7101764297935111,-1.0433129519571116,-0.3176404066148517,1.0551134523254702,0.5549901070922012,0.07394728971173309,0.4683536593571027,-1.0853978979754264,-0.22516283695357142,-0.5184913066288692,-0.2414835477335781,1.0642684877918356,0.24927410525747823,0.7206196845424239,0.5733201322656218,1.080034015497208,0.42421358125120934,0.7072878029702595,-0.1815030027208624,-0.6803502085670594,1.007431624799481,-1.018319633436622,0.03221962206991753,0.06879467899294955,1.3047386825463574,0.4910837922167418,-0.07492498642134994,-0.49879958403487706,0.6204780631210058,-1.182402118850849,-0.41624717927857735,0.029822216209664187,0.7774085704430738,0.0354092433923231,0.2891617390698987,-0.3311720412517881,-0.07310003071946938,1.2723618802979644,0.4938988907102831
2011-04-29,0.6516338688543922,-1.1837103381277,-0.18439168593004515,-0.0902437667770355,-0.33877598413131527,-0.7582839526176404,1.6721311752174568,-0.6127231769092791,0.676057488092461,0.5727499163989913,-1.1602856709595581,-0.5729826562029985,-0.09182935677728243,-0.27847398233590437,-0.4065871064157693,0.47367748980897045,-0.26643629068905095,-1.0945207531088874,0.6424010651534942,0.8072073773789854,-0.029117490738546886,-0.3836113569113103,-1.1774692878078625,0.24127890177309852,1.8030278440090157,0.5544557908533408,-1.7140339143099013,1.1074730749019905,-0.0210842374030131,-1.4585455696987568,-1.8641605378823405,0.12524741823783397,-0.9010650727643599,0.44217431620666253,-1.3779102689810503,0.13305248468747882,1.3732729943648552,-0.2169924329515988,0.3212871027193748,0.5504045852832509,0.1932304462826907,0.734669236156032,-0.18715900519693462,-0.5221022196078993,0.028692453899233583,0.5240228529746491,0.8006457139867426,-0.4511365485154559,-0.3785850730094461,-0.030347481461805187,-1.0772751227532205,0.5558583332431095,-0.8269751228585208,0.5963536325511454,-0.3701392708576483,-0.5773913525300094,-0.6033618471523292,-0.3784333588016441,0.125591747411328,0.5915348973318044,-0.4292451370848003,-0.7489997605851316,0.24756912161834754,-0.8652826121073525,0.7010951466688566,-0.19457141528162064,-0.3522117933205513,1.9547502878192105,0.8473627415534377,0.1349609331488398,0.11282118834643151,-0.9402731512818655,0.9234014642983931,-0.7533182828606069,0.7146333728278567,-0.4847589036089053,-0.703497788257615,0.9773802084196809,0.14314306425356532,-0.6010381430567256,-0.6870965299256692,-0.7050262730353534,-0.8821287196590556,-0.13108951636359517,0.8857397326084222,0.40402401965513834,0.21640203616030496,0.7143546369619957,-0.3446585824197711,-0.22669017802504593,-0.1900842802334744,-0.13150910672979516,0.8770063724871077,0.21026103700826462,0.3311197380810231,0.8103210842282585,1.2589348732203973,0.16782351477994462,0.5253345715524224,-0.3159176407244513,-0.5545898709251984,0.7948173003463693,-0.9515312968063683,0.038901308417270866,0.023206502464131307,1.2304985631367493,0.5168865244772691,0.06657352170148068,-0.4909669441899369,0.5074717834889214,-1.1988283775035498,-0.45584923775040953,0.05530828067014104,0.8177512591070875,0.26227606057594827,0.3141569435819086,-0.35855214928405066,-0.14676742416357988,1.0491788400361528,0.29702616688088107
2011-05-31,0.5770769575560687,-0.806160300242365,-0.4351211519235157,-0.07000392326558319,-0.1072572073457187,-0.8877775241022232,0.9893189046797041,-0.7230669521208738,0.1095069830677705,0.796848305527423,-0.7999680230005046,-0.3134095507698269,-0.023801078394126818,-0.29997187288382987,-0.560039718655277,0.8884529624732223,-0.5838540749403766,-1.0093715034603017,0.6407799456705549,0.7082630190976069,-0.17350915656175653,-0.2875005861631689,-1.2458350754689311,0.05850731505431905,1.4732757384021216,0.1298317154476828,-1.5723945941019757,0.36008096889635827,0.23785137640107165,-1.4441737397386243,-1.816110739310401,0.16932903567269167,-1.005417292078207,0.4440942148058036,-1.6136128307795135,-0.023903966197317078,1.4192436411914051,0.056936901677946454,0.40417953004290574,1.0627804620382892,0.1506986575403039,0.8150593431005415,-0.1815335201312254,-0.5133607689693671,0.14033157668574978,0.7556558244566222,1.0190174975148816,-0.4554398420620152,-0.2373409247490466,0.040417439470786604,-1.0590495969632368,0.516769266598518,-0.9744935677888005,0.6303988667253669,-0.478513716609763,-0.7658935358857335,-0.3584312481978993,-0.19103307134200737,0.13692326191279314,0.6723359154840363,-0.25605321341460197,-0.853781870169339,0.10028483561060841,-1.2620422122143824,0.5493476995739198,-0.6900459503162047,0.028065280851821695,1.6907490817728097,0.9054280618966553,0.273885252081136,-0.3526768053030761,-1.0705830082241503,1.5461773959050853,-0.7667486368316149,0.3304671227352702,-0.5150148545613151,-0.6995092804288208,1.041061538499782,-0.0468913976743785,-0.4679594670871925,-0.043077556953950435,-0.4922532333991026,-0.981847872567728,0.27687112281879067,0.5964631290519277,0.2774382925819654,0.20781747248080354,1.1413382007137522,-0.21390252664782383,-0.25479064711641913,-0.2971305996344444,-0.1760983502751571,0.8585846730758891,0.3452130606538909,0.34387589204779373,0.7925930534048317,1.5981258658114654,0.3302814911202523,0.28708627831207134,-0.16566796063907233,-0.5671253959347986,1.2251213313735803,-1.0406752716339807,0.5451194895179771,0.31351793260651223,1.1643088433660833,0.38119692606745714,0.11959927746730742,-0.5766321657132258,0.4389652035217301,-1.2732885309855224,-0.13470681667289136,-0.06761804718142761,0.3804848129726564,-0.019646582935727408,0.18344816361524707,-0.34817820638523367,-0.09433706058098029,0.9953421455809139,0.07340962140353595
2011-06-30,0.8535850828884031,-0.8585394736591062,-0.26241423070191994,-0.1306258108546633,-0.04078044686901261,-0.8760754439606664,1.171430629451644,-0.7128320960421005,-0.02880411236017698,0.7740840188479591,-0.7337437493593587,-0.1455723856967342,-0.45688237956786987,-0.3295489389992644,-0.525965133635623,0.717105999155964,-0.674544381609046,-0.8745875324684363,1.0390552232010626,1.1137005105216233,0.13207903039758115,-0.38558222316594026,-1.3003184601303508,0.18367559060082145,1.1135751998504857,0.08132272170220115,-1.4494743852555754,0.19668521176425502,-0.07058464392421882,-1.318823691846465,-1.647798326837139,-0.1799184778759445,-0.9122381286628023,0.8586059103591661,-1.453050804633129,-0.13521383887810173,1.0974968653163697,0.020855117264893353,0.891305906675351,1.3193304965250667,0.012638239241547944,0.4261994043704176,0.010279430973135661,-0.7012743142417697,0.1850478910733083,0.6861207428374698,1.2509988385537176,-0.7139635338378767,-0.4103978523250877,0.3050022962786889,-0.9303951939665878,0.7578788609656518,-0.7814599194659245,0.7302160740491541,-0.4411425606911913,-0.7967535939559289,-0.8156458019557173,-0.40094106890919984,0.12940991003033459,0.47153334264701197,-0.5948293804552824,-1.1802253778778449,0.4943596376231238,-1.1503361688150988,0.9152807362810229,-0.823749191590553,-0.00822486927553251,1.773789184846776,1.00081472119558,0.28251919626544963,-0.429753902585139,-0.8938527204336308,1.2115755596209168,-0.6038524906613745,0.41949131420619196,-0.5752525091323059,-0.5762165034907623,0.8276804004236742,0.23449147103092663,-0.1571856137374183,0.7159844869735211,-0.05364647372628961,-1.1495837017108794,1.0849603513951898,0.5786691287679374,0.2126908502103414,-0.04826007892398984,0.9379476817888125,-0.3359093117590496,-0.23896717623160216,-0.5496680506161497,-0.47101621923721204,0.4646502650778574,0.5494261947112987,-0.3059658983516273,0.8016051580798036,1.6024030315603948,0.24243176569588837,0.3510992807966645,-0.24093182908626407,-0.6292877946251769,0.7398806093646293,-0.8643320617741832,0.3841055885509501,0.3211374588915396,1.2061241704112617,0.36835066330473054,0.09331290085088892,-0.6507153750818534,0.4575558299657947,-1.0797070049649042,-0.4827446378936092,0.10184701903691601,0.0427497081649747,0.14244511153195072,0.35302111208155973,-0.4760916062765043,0.006521275780193077,0.7611163821865949,-0.143057907559477
2011-07-29,0.39161891866615417,-1.0127357190017225,-0.36473301201849617,-0.04626351575046689,0.30773354664610325,-0.802347903793096,0.6901118130387125,-0.6990667403163254,-0.01116909122666268,1.1688023381349029,-0.9737973065347874,-0.4421417479881011,-0.6923903022622074,-0.3468346077176004,-0.5138052579458663,0.4960624089769473,-0.46356746490674666,-0.6827658574011647,0.893043125476085,0.5438889001569225,-0.176834895637294,-0.2796945366857556,-1.2612252391496517,0.2612076383596693,1.421175953553961,0.3284723850848175,-1.2499581919812919,-0.3652871842009768,-0.004532336790859924,-1.5234151947915884,-1.4160498605356824,0.20533333760251168,-1.0553733048223115,0.8672640791812849,-1.4517382465421922,-0.04529087357479111,0.92676168096601,-0.03426413930100773,0.6736837255087664,1.188856384092743,-0.2452532222930826,0.37005487992030767,0.28351756452597365,-0.7205023226732179,0.5692929992860097,0.8282449920397958,0.9138756599525424,-0.7809944938616523,-0.6411372770046775,0.18280016059573415,-0.6155198563452474,1.0509867821269272,-0.4444450677635724,1.135581507940552,-0.11550673269822387,-0.7261746156223542,-0.4836339641269171,-0.5607981264067581,0.3527098640608976,0.36707277811935485,-0.8359482246587402,-1.1017145760268165,0.6519602668300502,-0.830889905764093,0.805819552765381,-0.8328725267292929,0.0761142451944069,1.758465324569133,1.0281924228804553,0.18629443657418157,-0.016766148710631507,-0.901576881773873,1.4549264295744238,-0.9056445225800293,0.12866873806403684,-0.5086180479820438,-0.6008373427275222,0.9290583687191778,-0.027682177220476945,-0.1743105619636653,0.5342236984571729,0.0901136211191712,-1.3148497188707648,1.055221639812077,-0.02271817282767985,0.09877650761428658,0.25489958725987033,1.008496322697794,-0.17020431479521558,-0.26535418856627485,-0.8504807299432364,-0.4555801659573487,0.4879978199534429,0.7149366135258033,0.7259472022076229,0.8838847626763929,1.625205747965121,-0.028301736117403664,0.34809830274303033,-0.17426518190766263,-0.5010290391769497,0.8715412435652733,-0.9875861132386938,0.12335638713731681,0.13750390204438884,1.1740761373850404,0.31863270135100297,0.1449706070846642,-0.8531066323937592,0.13810213810657862,-0.9903803649164233,-0.6435742836191518,0.011578623087623474,-0.022481764202977317,0.1831362724520766,0.41056077724845186,-0.1272939878439202,0.24424499603970073,0.6711395715804441,-0.30098287211227304
2011-08-31,0.5079527353188156,-0.9527927201249128,0.019106896189741242,-0.38083430220094444,1.2379345698819444,-0.7344539518977806,1.142968016609484,-0.7215732812297841,-0.18707337667855062,1.1739720102744826,-1.1159586522099496,-0.44699136616197377,-0.8458320384035382,-0.34743388348233495,-0.5811392247670755,0.5802817269032122,-0.5970265404822029,-0.7076214487366284,0.7737595591473672,0.9253124776959667,-0.14633092916611576,0.12747800300758844,-1.2465401986879066,0.4434187088403839,1.448523836704699,0.20091455763344993,-1.0766684556125734,-0.15647097266100538,-0.22782417892093354,-1.50788415795235,-0.9006616580882298,0.1439440745890886,-1.2511916390178344,0.8838882223444335,-1.315274951999101,0.31846054640529997,0.6726228542168605,0.35044720181680805,0.6551633439384218,1.347177974252744,-0.09178282640330562,0.18471970139349758,0.6265221815480767,-0.8680642594868782,0.4911767796719043,1.0184193248292597,1.0666397308928446,-0.8434865864121328,-0.5098672212362547,0.0454387151334969,-0.5226386949804578,1.0113514934279277,-0.399649818646123,1.1438951329677538,-0.13076698441426335,-0.9265363747077886,0.13252068976889342,-0.563926115631192,0.21482937207050548,0.3299431533198707,-0.3948913054335882,-1.3807995782726699,0.3292775596528461,-0.7203092146051696,0.5996649701780498,-0.7575702448009994,-0.08894615099518516,1.1042411660807567,1.2633366263014052,-0.1490937478231162,-0.3643300992234162,-1.1332688338380201,1.3772947658754837,-1.1364094846517143,-0.22766012649462988,-0.6212741612512448,-0.5360978397735681,1.2469141189898938,0.2085436101167537,-0.21783276373249533,0.0027885420447848475,-0.16935619694843468,-1.3549869160710184,0.8299384483735768,0.420698383707841,0.14837621929731326,0.5812852290645858,0.7137003335871095,0.08170817593864066,-0.18574047489998577,-0.8140085990464051,-0.5611231649468407,0.3248803686417786,1.0411821810330042,0.18666608365452547,0.9723146183277894,0.9114571461144275,-0.411907178483808,0.17074239876969838,0.005910975640707892,-0.7840019214523727,0.6452822893776908,-0.8937027882548203,0.3513988461538735,-0.013312194464652094,1.154157737155985,0.3965010755940115,0.04222877290323521,-1.0697826957851821,0.03456147887779759,-0.8095271965167223,-0.6305363001856963,0.19145727876119145,0.002207920263449459,0.12119344529971604,0.496030915316782,0.2203776553846647,0.1801111378127273,0.5180871625573262,-0.3625352392923753
2011-09-30,0.5807507220144794,-0.983889374718744,0.10382523857434572,-0.5950423004005451,0.5188257754655348,-0.24319409882657883,1.1780807242332054,-0.7157414434073185,-0.36292957453783015,1.3045013287277238,-1.2618619446727437,-0.16617434295023165,-0.982096252291023,-0.2686922933493139,-0.41674959348404605,0.7400936323265009,-0.49708427767267804,-0.8606106847392357,0.4112512213112926,0.38784424699978787,-0.24835278760961016,0.40788498590307554,-1.6271304088768859,0.1336738576615062,1.2647894346220463,0.40582795707118396,-0.8007083573143055,-0.6692662711191322,-0.20289024227026767,-1.2158708713366866,-0.376990254185291,0.4454620306818099,-1.1831429046417477,1.2994151353270982,-1.6028986182607685,0.609257329571222,0.6408663492937992,0.2839180464465194,0.8699760641561456,0.7954328986534491,-0.2297895724547201,0.4451487980774326,0.541772826306175,-0.6567260740228792,0.1736986193278599,1.1958575266794622,0.9928584424231319,-0.9202856514788605,-0.5348422413084726,0.1462372194847426,-0.30903276813279495,1.796982119462273,-0.33739011943694464,0.8548880238262799,-0.40751300387033274,-0.8092689906810226,0.31107372051975013,-1.0367772164889764,0.07056280801834686,0.039860007563847485,-0.41941492315860796,-1.3107866006107631,0.3027024475227065,-0.9317261394686235,0.950456197872266,-0.7336222117577947,-0.12610010641886688,0.7463498483379396,1.3373258537176627,-0.2859383771014098,-0.38497593498089966,-1.3478250767246363,0.9198801625286261,-1.3208392993373883,-0.13589801229153897,-0.48438503227223684,-0.6176041655950426,1.0903634871328491,0.14490878577498595,-0.08334559546622367,-0.36724104291694776,-0.46607328282519916,-1.448811827309123,0.9407154878524563,0.3902097494005876,0.043191133752201516,0.7302302596995965,0.9351422944765054,0.270629127492957,-0.1188402152392776,-0.6888141516202753,-0.07813985945549382,0.6163022608728232,0.9731830698861788,0.07973777102737395,1.3801932304243039,0.5810239915690765,-0.12415779017622186,0.17150472526566213,-0.14127492289955002,-0.46448254573360026,0.8340652468869816,-1.055350956884699,0.6418187120706452,0.0031726455207040094,1.443533985877897,0.11837941401768814,0.048755690001682284,-1.1126862781151858,0.0924779142664573,-0.8985813163966982,-0.5377131181567366,0.08972732173081721,-0.12685750673870555,0.15743677916509416,0.53890221585207,0.31587419756477053,0.7170753352183498,-0.010513557507412789,-0.2109440518107942
