date,turnover_two_way,turnover_one_way,cost,r_overnight_old,r_oc_new,gross_ret,net_ret,book
2011-01-03,0.9999999999999999,0.49999999999999994,0.0009999999999999998,0.0,-0.002483730847993683,-0.0024837308479936926,-0.0034837308479936926,decile_1
2011-02-01,0.3820372301507564,0.1910186150753782,0.0003820372301507564,-0.0007446024285285972,0.012660660191931107,0.011906630605076796,0.01152459337492604,decile_1
2011-03-01,0.37637859194889567,0.18818929597444783,0.0003763785919488957,-0.0007105936591519913,0.004792679996724465,0.004078680689556524,0.0037023020976076283,decile_1
2011-04-01,0.5676772747136416,0.2838386373568208,0.0005676772747136416,-0.0013503481104887676,0.007136181997820668,0.005776197557455065,0.0052085202827414235,decile_1
2011-05-02,0.5413752111048291,0.27068760555241456,0.0005413752111048291,0.00046063556522542596,-0.010146796156574052,-0.009690834566531414,-0.010232209777636243,decile_1
2011-06-01,0.38874636470923796,0.19437318235461898,0.00038874636470923794,0.000955714205570176,-0.0034215155918160822,-0.002469071377301457,-0.002857817742010695,decile_1
2011-07-01,0.3696203252381048,0.1848101626190524,0.0003696203252381048,-0.00016281880555700596,-0.015962273903206,-0.01612249375039221,-0.016492114075630313,decile_1
2011-08-01,0.5269693442271343,0.26348467211356713,0.0005269693442271343,-0.0013580052353787673,-0.018817090031857255,-0.02014954156045823,-0.020676510904685363,decile_1
2011-09-01,0.5752931446085954,0.2876465723042977,0.0005752931446085954,-0.001918476866127059,0.005996298330628369,0.004066317704871647,0.003491024560263052,decile_1
2011-10-03,0.3941571209654597,0.19707856048272984,0.00039415712096545967,-0.00016047023628597214,0.007020842553433224,0.006859245680883808,0.006465088559918348,decile_1
2011-11-01,0.405264263199026,0.202632131599513,0.000405264263199026,0.0009811498864032869,-0.00290086949816426,-0.001922565799539644,-0.00232783006273867,decile_1
2011-12-01,0.3774000730884929,0.18870003654424644,0.0003774000730884929,0.00021721871191680617,-0.02282822951654285,-0.02261596952323708,-0.022993369596325572,decile_1
2012-01-02,0.3933057752507661,0.19665288762538305,0.00039330577525076613,-0.0005876783019763484,-0.012775637848199673,-0.013355808185018803,-0.013749113960269569,decile_1
2012-02-01,0.23478879334693512,0.11739439667346756,0.00023478879334693512,-0.0004915913671883199,0.002480729834078488,0.001987918961519508,0.001753130168172573,decile_1
2012-03-01,0.2415073324188492,0.1207536662094246,0.0002415073324188492,0.0008664404879931617,0.002937239073755185,0.0038062245046048826,0.0035647171721860335,decile_1
2012-04-02,0.37776453698842516,0.18888226849421258,0.0003777645369884252,0.00015864763833205978,-0.015358382421347792,-0.015202171354115612,-0.015579935891104037,decile_1
2012-05-01,0.6054197187559041,0.30270985937795203,0.000605419718755904,0.0005046713002292291,0.006006169729488781,0.006513872171204804,0.0059084524524489,decile_1
2012-06-01,0.5472140557849574,0.2736070278924787,0.0005472140557849575,0.002654171403095643,0.0030639894916107686,0.005726293247994452,0.0051790791922094945,decile_1
2012-07-02,0.39537450066894075,0.19768725033447038,0.00039537450066894075,0.00011547548221294132,-0.0011383237003625883,-0.001022979666627788,-0.0014183541672967287,decile_1
2012-08-01,0.3888835276354601,0.19444176381773004,0.0003888835276354601,0.000977213670150151,-0.013015641746541629,-0.012051147139431895,-0.012440030667067354,decile_1
2012-09-03,0.4129386623310645,0.20646933116553226,0.0004129386623310645,0.00016422214601992537,-0.028534988921707406,-0.02837545285280485,-0.028788391515135913,decile_1
2012-10-01,0.22363207287003362,0.11181603643501681,0.00022363207287003363,0.00037053670681398145,-0.018372455067984975,-0.0180087260301679,-0.018232358103037933,decile_1
2012-11-01,0.25180795427092034,0.12590397713546017,0.00025180795427092036,2.524416820410809e-05,-0.031141546912882463,-0.03111708888712683,-0.03136889684139775,decile_1
2012-12-03,0.4157932056270507,0.20789660281352534,0.0004157932056270507,-0.0006634772520223475,0.01984393345824705,0.019167290207784404,0.018751497002157353,decile_1
2013-01-01,0.47428867746572045,0.23714433873286023,0.00047428867746572047,0.00017306325957671854,0.02121036480016642,0.021387098794612314,0.020912810117146595,decile_1
2013-02-01,0.42866935929445926,0.21433467964722963,0.00042866935929445927,0.001623753731460986,0.012300479124229092,0.0139442058045669,0.01351553644527244,decile_1
2013-03-01,0.43118856741859735,0.21559428370929867,0.00043118856741859734,0.0021578102814341824,-0.005539337585348136,-0.003393480143507932,-0.0038246687109265293,decile_1
2013-04-01,0.7051205452573274,0.3525602726286637,0.0007051205452573274,0.0009263750520730658,0.037369412462950335,0.038330405606439966,0.03762528506118264,decile_1
2013-05-01,0.5712650945024775,0.28563254725123877,0.0005712650945024775,-0.0013797446604862894,-0.011379276151761108,-0.012743320316736861,-0.013314585411239338,decile_1
2013-06-03,0.24930591201509683,0.12465295600754842,0.0002493059120150968,0.0014870429096049856,-0.005294015120358209,-0.0038148446384013157,-0.004064150550416413,decile_1
2013-07-01,0.5937937553834464,0.2968968776917232,0.0005937937553834463,-0.0008513987134461192,0.01707272120062559,0.01620678679431431,0.015612993038930864,decile_1
2013-08-01,0.39175794173268785,0.19587897086634393,0.0003917579417326879,0.00013440487422830473,0.00661018409373637,0.00674547740892617,0.0063537194671934825,decile_1
2013-09-02,0.7195977431069867,0.3597988715534933,0.0007195977431069866,0.0004980386462873556,-0.00471536720789284,-0.004219676996706334,-0.00493927473981332,decile_1
2013-10-01,0.40972101264145067,0.20486050632072533,0.0004097210126414507,0.00011660516223032134,-0.007400252697770457,-0.007284510443206438,-0.007694231455847888,decile_1
2013-11-01,0.41592779337110597,0.20796389668555298,0.00041592779337110597,0.00013258774471062404,-0.002967224645424158,-0.002835030318337317,-0.003250958111708423,decile_1
2013-12-02,0.5391888202574733,0.26959441012873664,0.0005391888202574733,-1.4866916049978158e-05,-0.0060401085496170894,-0.006054885667880372,-0.006594074488137845,decile_1
2014-01-01,0.3882285940088051,0.19411429700440255,0.0003882285940088051,-0.0003509976727987908,0.012088910848251744,0.011733669995878548,0.011345441401869744,decile_1
2014-02-03,0.2168286291055158,0.1084143145527579,0.00021682862910551583,-0.0001975958335842865,-0.018929737388083002,-0.019123592784428545,-0.01934042141353406,decile_1
2014-03-03,0.7093271015046091,0.35466355075230455,0.0007093271015046091,0.0002589414557487857,-0.009727965130037458,-0.009471542647740971,-0.010180869749245581,decile_1
2014-04-01,0.422865637426766,0.211432818713383,0.00042286563742676596,-0.0018116157309830659,0.004588434908823121,0.002768506696978701,0.002345641059551935,decile_1
2014-05-01,0.4123795322973075,0.20618976614865375,0.0004123795322973075,0.0005878443501394759,-0.012915109233332379,-0.012334856957187168,-0.012747236489484476,decile_1
2014-06-02,0.2497931710280463,0.12489658551402315,0.0002497931710280463,-0.0004987178567307116,0.022102432346604074,0.02159269161218491,0.021342898441156864,decile_1
2014-07-01,0.25290579779015887,0.12645289889507944,0.00025290579779015885,4.275260378823953e-06,0.005901194659319088,0.005905495148841533,0.005652589351051374,decile_1
2014-08-01,0.3908196063459308,0.1954098031729654,0.0003908196063459308,0.0009403258415641246,0.020242866126944765,0.021202226858635376,0.020811407252289443,decile_1
2014-09-01,0.2884874209326994,0.1442437104663497,0.0002884874209326994,-2.523348479930383e-05,-0.021413409442222402,-0.02143810259208001,-0.02172659001301271,decile_1
2014-10-01,0.5860926707263203,0.29304633536316016,0.0005860926707263204,-0.00022739986856299145,0.006136821842282137,0.00590802646123878,0.005321933790512459,decile_1
2014-11-03,0.2445319566997445,0.12226597834987225,0.0002445319566997445,-7.509456468520804e-06,0.00627844078659459,0.006270884182448144,0.0060263522257484,decile_1
2014-12-01,0.3917147907581912,0.1958573953790956,0.0003917147907581912,-0.002000852360893499,-0.025098459648651168,-0.027049093697301907,-0.0274408084880601,decile_1
2015-01-01,0.2142114336977673,0.10710571684888365,0.0002142114336977673,0.0008349766714588578,0.007114158790781172,0.007955075618867324,0.007740864185169557,decile_1
2015-02-02,0.40935136471041167,0.20467568235520583,0.0004093513647104117,0.0013743995595675146,-0.005289644068128216,-0.003922514593038384,-0.004331865957748796,decile_1
2015-03-02,0.4033107040511079,0.20165535202555396,0.0004033107040511079,-0.0012656244634194893,0.006661226375862713,0.0053871713013855516,0.004983860597334444,decile_1
2015-04-01,0.3888566209162776,0.1944283104581388,0.00038885662091627763,-0.0008589694039714347,0.01917203991363007,0.01829660231396124,0.017907745693044964,decile_1
2015-05-01,0.37329537363432996,0.18664768681716498,0.00037329537363432996,-0.001013654002733646,-0.002393156332045944,-0.00340438450228453,-0.00377767987591886,decile_1
2015-06-01,0.3729136089352868,0.1864568044676434,0.0003729136089352868,0.0003202254438804125,0.022943278213190994,0.023270850678521304,0.022897937069586018,decile_1
2015-07-01,0.42669258482343125,0.21334629241171563,0.0004266925848234313,0.0002179590382633672,-0.026752695838744817,-0.026540567792337377,-0.02696726037716081,decile_1
2015-08-03,0.42432815711363014,0.21216407855681507,0.0004243281571136302,-0.0007221794217579271,0.03954692979918344,0.038796190398530994,0.038371862241417365,decile_1
2015-09-01,0.40419613314685193,0.20209806657342597,0.00040419613314685195,0.00016923985180318407,-0.021742287047969995,-0.0215767268576047,-0.02198092299075155,decile_1
2015-10-01,0.7104013653156827,0.3552006826578413,0.0007104013653156827,0.0013928225251509062,-0.0036190970344603017,-0.0022313152691796345,-0.002941716634495317,decile_1
2011-01-03,0.9999999999999999,0.49999999999999994,0.0009999999999999998,0.0,-0.005299142843650037,-0.005299142843650073,-0.006299142843650073,decile_2
2011-02-01,1.0568507580334559,0.5284253790167279,0.001056850758033456,0.0005352938506076735,-0.004498546332109591,-0.003965660525690251,-0.005022511283723707,decile_2
2011-03-01,0.8802261248318473,0.44011306241592363,0.0008802261248318472,0.0009708470998378415,0.004775476980318372,0.005750960338132716,0.004870734213300868,decile_2
2011-04-01,1.0923604259363495,0.5461802129681748,0.0010923604259363495,0.000809925324542844,0.0030043977318913633,0.003816756394242393,0.002724395968306044,decile_2
2011-05-02,1.0369205598533735,0.5184602799266868,0.0010369205598533735,-0.0007617359836202581,-0.00679490151041324,-0.0075514615730479795,-0.008588382132901353,decile_2
2011-06-01,0.9033162048572492,0.4516581024286246,0.0009033162048572491,0.0012912403596182437,0.002401868083956667,0.0036962098325832304,0.0027928936277259813,decile_2
2011-07-01,0.859397020949284,0.429698510474642,0.0008593970209492841,-0.0019066668925184832,-0.022145597720107497,-0.02401004033463805,-0.024869437355587335,decile_2
2011-08-01,1.0459036384110862,0.5229518192055431,0.0010459036384110863,0.00045145141172426813,-0.03663281998667951,-0.03619790651325383,-0.03724381015166492,decile_2
2011-09-01,0.8922028244824327,0.44610141224121636,0.0008922028244824328,0.0015685662205391514,0.0071197306941981515,0.008699464683803448,0.007807261859321016,decile_2
2011-10-03,0.8610446565026318,0.4305223282513159,0.0008610446565026318,-0.0014737323377536455,0.0024071325672767228,0.000929852760417571,6.880810391493922e-05,decile_2
2011-11-01,1.3739487369555778,0.6869743684777889,0.0013739487369555778,-0.0001517803733272685,-0.015806815060322145,-0.015956196269358403,-0.01733014500631398,decile_2
2011-12-01,1.195661448961133,0.5978307244805665,0.001195661448961133,-0.0012895164802556604,-0.015971810487213335,-0.0172407310546262,-0.018436392503587334,decile_2
2012-01-02,1.1735090980818212,0.5867545490409106,0.0011735090980818212,-0.0013475438513992945,-0.019676435297239128,-0.020997464289236212,-0.022170973387318032,decile_2
2012-02-01,1.049699265955395,0.5248496329776975,0.001049699265955395,-0.0002625170644261753,0.011430054177127722,0.011164536528432745,0.01011483726247735,decile_2
2012-03-01,0.39722749124748113,0.19861374562374057,0.00039722749124748117,-0.001291342051532667,0.011782901734047436,0.010476343926016485,0.010079116434769003,decile_2
2012-04-02,1.052948092505767,0.5264740462528835,0.001052948092505767,0.00012869820947970963,-0.015225090536821046,-0.015098351769232687,-0.016151299861738456,decile_2
2012-05-01,1.0422775175562635,0.5211387587781318,0.0010422775175562636,0.0011682737889151592,0.004987186530416076,0.0061612867186351394,0.005119009201078876,decile_2
2012-06-01,0.9002652371429729,0.45013261857148645,0.0009002652371429729,0.0007440693201271004,6.760870846890966e-05,0.0008117283341617654,-8.853690298120756e-05,decile_2
2012-07-02,1.0566594305531012,0.5283297152765506,0.0010566594305531011,-0.0001367533574619551,-0.00922305458105447,-0.009358546654836375,-0.010415206085389477,decile_2
2012-08-01,0.833333333333333,0.4166666666666665,0.0008333333333333331,0.0005207536513262558,-0.01666323613442753,-0.016151159924161163,-0.016984493257494494,decile_2
2012-09-03,1.0282879198265893,0.5141439599132946,0.0010282879198265894,-0.0005452774251065232,-0.011344809075712243,-0.01188390043253762,-0.012912188352364209,decile_2
2012-10-01,1.216465452854825,0.6082327264274126,0.0012164654528548252,0.0015509422677672659,-0.018145835134660455,-0.016623036009587477,-0.017839501462442304,decile_2
2012-11-01,0.8982642165347754,0.4491321082673877,0.0008982642165347754,-0.0006062414623682771,-0.028778800843303035,-0.029367595403362978,-0.030265859619897754,decile_2
2012-12-03,0.8699801492947371,0.43499007464736855,0.0008699801492947371,-0.0006166039776678711,0.012252239371076806,0.011628080613877545,0.010758100464582808,decile_2
2013-01-01,1.057418400399233,0.5287092001996165,0.0010574184003992332,-0.0018589955199203845,0.020174356399931752,0.018277856841846463,0.01722043844144723,decile_2
2013-02-01,1.079456399299536,0.539728199649768,0.001079456399299536,0.0005045880686280994,-0.0005836947879144798,-7.940124471217391e-05,-0.00115885764401171,decile_2
2013-03-01,0.6032875629294887,0.30164378146474435,0.0006032875629294887,-0.0014461553909807263,-0.004043944801906906,-0.005484252020311553,-0.006087539583241042,decile_2
2013-04-01,1.3427259595581371,0.6713629797790686,0.001342725959558137,0.00014575895259344765,0.04382413140863223,0.04397627812071825,0.04263355216116011,decile_2
2013-05-01,1.006385131835683,0.5031925659178415,0.0010063851318356828,0.00012886916663143737,-0.003271274644907684,-0.003142827044713581,-0.004149212176549264,decile_2
2013-06-03,1.023383097689215,0.5116915488446075,0.0010233830976892151,0.0004785465316613272,-0.011408123243040785,-0.010935036029190215,-0.01195841912687943,decile_2
2013-07-01,1.0162499756226147,0.5081249878113073,0.0010162499756226147,-0.000940033479522909,0.01968208070769668,0.018723545413361853,0.01770729543773924,decile_2
2013-08-01,1.207045822223831,0.6035229111119155,0.001207045822223831,-0.00016774881557095217,-0.008175297152770997,-0.008341674571927582,-0.009548720394151413,decile_2
2013-09-02,1.0114875299494916,0.5057437649747458,0.0010114875299494918,0.0012314087413934959,0.002968583017576825,0.004203647298047786,0.003192159768098294,decile_2
2013-10-01,1.18358194884387,0.591790974421935,0.00118358194884387,-7.878441651777728e-05,0.0010002922369159082,0.0009214290129579972,-0.0002621529358858728,decile_2
2013-11-01,1.0241092276406776,0.5120546138203388,0.0010241092276406776,0.00012424207075692776,0.004909705679893943,0.00503455774265138,0.004010448515010702,decile_2
2013-12-02,1.0047593807236535,0.5023796903618267,0.0010047593807236534,-5.702446623225823e-06,0.0010912533324417364,0.0010855446630044785,8.078528228082512e-05,decile_2
2014-01-01,0.8859710400610863,0.44298552003054315,0.0008859710400610863,-0.00016456628013926692,0.002342494455431554,0.0021775426796935005,0.0012915716396324141,decile_2
2014-02-03,0.7527115070935284,0.3763557535467642,0.0007527115070935284,-0.0021453112752304842,-0.0046070128792469935,-0.006742440677802497,-0.007495152184896025,decile_2
2014-03-03,1.1987614681549295,0.5993807340774647,0.0011987614681549295,0.0008593015843757877,-0.0008034414217108852,5.51697641784088e-05,-0.0011435917039765207,decile_2
2014-04-01,0.5605349983981964,0.2802674991990982,0.0005605349983981965,-0.0019017740228772925,-0.0036814609866087,-0.005576233702615396,-0.006136768701013593,decile_2
2014-05-01,0.866410069363599,0.4332050346817995,0.000866410069363599,-0.0008153569327540104,-0.018194221727123278,-0.018994743875056064,-0.019861153944419663,decile_2
2014-06-02,0.7146167025324357,0.35730835126621785,0.0007146167025324357,-0.001512785943748039,0.006580472577704962,0.005057731787538211,0.004343115085005776,decile_2
2014-07-01,1.0809278675972456,0.5404639337986228,0.0010809278675972455,-0.0009832273452099402,-0.00905706599285729,-0.010031388183115664,-0.01111231605071291,decile_2
2014-08-01,0.8749637700899594,0.4374818850449797,0.0008749637700899594,0.0016597741673429814,0.010871452630723727,0.012549270954304692,0.011674307184214732,decile_2
2014-09-01,0.5930171177669585,0.29650855888347927,0.0005930171177669586,-4.5915296274640885e-05,-0.006598027141504813,-0.006643639487408426,-0.007236656605175385,decile_2
2014-10-01,1.0293839985321593,0.5146919992660797,0.0010293839985321593,0.000622731303654601,0.008197741807031107,0.008825578101128384,0.007796194102596224,decile_2
2014-11-03,0.5587456847732059,0.2793728423866029,0.0005587456847732058,-0.00032696347996965375,-0.008628253015345356,-0.00895239537168302,-0.009511141056456226,decile_2
2014-12-01,0.7170418863559855,0.35852094317799277,0.0007170418863559855,0.0012206776797233992,-0.013161835768702824,-0.011957224448126413,-0.012674266334482398,decile_2
2015-01-01,0.6884001586667976,0.3442000793333988,0.0006884001586667976,-0.0010320705020740826,-0.0010284049070376227,-0.0020594140227429003,-0.002747814181409698,decile_2
2015-02-02,0.6989689035412667,0.34948445177063336,0.0006989689035412668,0.0007423103700934994,-0.0018965710983951758,-0.0011556685726956673,-0.0018546374762369341,decile_2
2015-03-02,0.9145034779731698,0.4572517389865849,0.0009145034779731698,-0.001066072690828065,0.007470387101640117,0.006396350435133202,0.005481846957160032,decile_2
2015-04-01,0.8443332980616143,0.42216664903080714,0.0008443332980616143,-0.0016943373528403131,0.02742321433510766,0.025682412805884347,0.024838079507822734,decile_2
2015-05-01,0.7134795569299701,0.35673977846498506,0.0007134795569299702,0.0005943375955369072,-0.01038005468303857,-0.009791886344243661,-0.010505365901173631,decile_2
2015-06-01,0.8843906107718651,0.44219530538593255,0.0008843906107718651,-0.0010847751454671505,0.035063111812763455,0.03394030107507917,0.03305591046430731,decile_2
2015-07-01,0.7227866363521651,0.36139331817608256,0.0007227866363521651,-0.0013788365560349304,-0.019992065610470084,-0.02134333637561059,-0.022066123011962754,decile_2
2015-08-03,0.7027821309490041,0.35139106547450205,0.0007027821309490041,-0.0008567862453841941,0.017429871041612355,0.01655815112246084,0.015855368991511836,decile_2
2015-09-01,0.5778839280249435,0.28894196401247174,0.0005778839280249435,-0.0016993365438477404,-0.008132948827483453,-0.009818464754179468,-0.01039634868220441,decile_2
2015-10-01,1.1666666666666665,0.5833333333333333,0.0011666666666666665,-0.0008115273341123359,-0.0058763238855525455,-0.00668308242220772,-0.007849749088874387,decile_2
2011-01-03,0.9999999999999999,0.49999999999999994,0.0009999999999999998,0.0,-0.007608948226926676,-0.007608948226926704,-0.008608948226926703,decile_3
2011-02-01,0.7082808394861984,0.3541404197430992,0.0007082808394861984,0.0005746342095895627,0.01681947338271548,0.017403772637097914,0.016695491797611716,decile_3
2011-03-01,1.0034576897235148,0.5017288448617574,0.0010034576897235148,-8.189104635397313e-05,0.010975575485771716,0.010892785638056957,0.009889327948333441,decile_3
2011-04-01,1.2375971737486333,0.6187985868743167,0.0012375971737486333,-0.0006949454303532346,0.012529402462048568,0.011825749780709272,0.010588152606960638,decile_3
2011-05-02,1.1893579478795322,0.5946789739397661,0.0011893579478795323,0.0006089452284653896,-0.008054834486969307,-0.007450794211530831,-0.008640152159410363,decile_3
2011-06-01,0.8635712888907316,0.4317856444453658,0.0008635712888907317,0.0002566920174679407,0.005134200747485171,0.005392210673301312,0.004528639384410581,decile_3
2011-07-01,1.370555344159476,0.685277672079738,0.001370555344159476,-0.0006617080996704299,-0.013122116510538906,-0.013775141599429497,-0.015145696943588973,decile_3
2011-08-01,1.0138881578023518,0.5069440789011759,0.0010138881578023518,-0.0009052240087060097,-0.020575358967129972,-0.021461957666911058,-0.02247584582471341,decile_3
2011-09-01,0.6117440556675836,0.3058720278337918,0.0006117440556675836,-0.0008399826100489563,0.019630447651964044,0.018773975807260035,0.018162231751592452,decile_3
2011-10-03,1.0297168355531774,0.5148584177765887,0.0010297168355531774,0.0014798390826571493,0.0048138821099749365,0.006300844963517793,0.005271128127964616,decile_3
2011-11-01,1.3765781598887776,0.6882890799443888,0.0013765781598887776,-0.001636057019435751,-0.020159299869636473,-0.021762375125013556,-0.023138953284902335,decile_3
2011-12-01,1.507093273795331,0.7535466368976655,0.0015070932737953312,0.0003379423357625693,-0.01255505696337352,-0.012221357512886777,-0.013728450786682108,decile_3
2012-01-02,1.0232245386711478,0.5116122693355739,0.001023224538671148,-0.0006797345165729362,-0.014480746365037035,-0.015150637818479917,-0.016173862357151066,decile_3
2012-02-01,1.1702270553786513,0.5851135276893257,0.0011702270553786513,-0.0002513943199080192,0.006246709590025887,0.0059937448828086826,0.004823517827430031,decile_3
2012-03-01,0.8558778324752159,0.42793891623760794,0.0008558778324752159,-0.0015534658379010458,0.02163803699391951,0.020050957204749142,0.019195079372273927,decile_3
2012-04-02,1.2148039959105272,0.6074019979552636,0.0012148039959105272,-9.206415868629459e-05,-0.018803732469825814,-0.018894065478702204,-0.020108869474612732,decile_3
2012-05-01,1.3863393048356558,0.6931696524178279,0.001386339304835656,-0.0016234477375887148,-0.0017206076469321132,-0.003341262067929174,-0.00472760137276483,decile_3
2012-06-01,1.183984553682519,0.5919922768412595,0.001183984553682519,0.00014473379924344573,0.01956902061992859,0.019716586717873907,0.01853260216419139,decile_3
2012-07-02,1.0241419192763657,0.5120709596381828,0.0010241419192763656,0.0006308846689239262,-0.01020545068633143,-0.009581004479784827,-0.010605146399061193,decile_3
2012-08-01,1.2323916472933578,0.6161958236466789,0.0012323916472933578,0.0006109606453914442,-0.024954438811785447,-0.024358724346435823,-0.02559111599372918,decile_3
2012-09-03,1.0346109235461174,0.5173054617730587,0.0010346109235461174,-0.0020639074476461357,-0.021885542159917115,-0.023904279874103707,-0.024938890797649823,decile_3
2012-10-01,1.2035092258607512,0.6017546129303756,0.0012035092258607513,0.0006366406802632735,-0.020764384250435503,-0.020140963021886504,-0.021344472247747256,decile_3
2012-11-01,0.850032532090892,0.425016266045446,0.0008500325320908921,-0.000799536811202249,-0.02769974399033357,-0.028477133836554702,-0.029327166368645595,decile_3
2012-12-03,1.0262981801675515,0.5131490900837757,0.0010262981801675516,8.949985331380904e-05,0.009107574741146124,0.00919788972106339,0.00817159154089584,decile_3
2013-01-01,1.0493660186208864,0.5246830093104432,0.0010493660186208864,0.00011927022585240466,0.005820147232914915,0.005940111629042288,0.004890745610421402,decile_3
2013-02-01,1.1891899570802826,0.5945949785401413,0.0011891899570802826,-0.0003917994511246452,0.0017044958637330112,0.0013120285920646957,0.00012283863498441304,decile_3
2013-03-01,0.5433954607934552,0.2716977303967276,0.0005433954607934553,-0.0012482617979075288,0.001880067533181188,0.0006294589187945121,8.606345800105683e-05,decile_3
2013-04-01,1.504400741001184,0.752200370500592,0.001504400741001184,0.0011711522685096862,0.0314508131433992,0.03265879910306824,0.031154398362067053,decile_3
2013-05-01,1.3502818047736835,0.6751409023868418,0.0013502818047736835,0.0005010931830368827,0.0007117120010960987,0.0012131618181652204,-0.0001371199866084631,decile_3
2013-06-03,1.3801767032154573,0.6900883516077286,0.0013801767032154573,-0.0006069387010448639,0.006008366621012739,0.005397781209735442,0.004017604506519984,decile_3
2013-07-01,1.1872021840520632,0.5936010920260316,0.0011872021840520634,0.00023153649262477088,0.006197153118677995,0.00643012447840019,0.005242922294348126,decile_3
2013-08-01,1.1922234705332164,0.5961117352666082,0.0011922234705332164,-8.056557779518745e-06,-0.004625856024457031,-0.0046338753137601385,-0.005826098784293355,decile_3
2013-09-02,1.3884753980106874,0.6942376990053437,0.0013884753980106875,-3.531068266582419e-05,0.010865557373530638,0.010829863020616282,0.009441387622605595,decile_3
2013-10-01,1.3383174672743552,0.6691587336371776,0.0013383174672743552,-0.00115436659404564,-0.0058099227365692625,-0.006957582549893759,-0.008295900017168114,decile_3
2013-11-01,1.224571866021376,0.612285933010688,0.001224571866021376,0.0005793081849953614,0.006291137607885281,0.006874090300389879,0.005649518434368503,decile_3
2013-12-02,1.5279506625675243,0.7639753312837622,0.0015279506625675244,0.0003991240281159173,-0.002152916073948731,-0.0017546513263685393,-0.0032826019889360637,decile_3
2014-01-01,0.9222688948812084,0.4611344474406042,0.0009222688948812085,0.00185553329302021,-0.007942612609439625,-0.006101817098549844,-0.007024085993431053,decile_3
2014-02-03,0.8599671420511423,0.42998357102557117,0.0008599671420511423,-0.0007914748125242213,-0.017938310323481477,-0.018715587415205404,-0.019575554557256545,decile_3
2014-03-03,1.1734426910255515,0.5867213455127758,0.0011734426910255515,-0.0004930260533404507,-0.0168367667636261,-0.017321491852298032,-0.018494934543323585,decile_3
2014-04-01,1.2089116298635245,0.6044558149317623,0.0012089116298635246,0.00015844728008081047,-0.0009715915936145403,-0.0008132982595790983,-0.002022209889442623,decile_3
2014-05-01,1.0094734654867952,0.5047367327433976,0.0010094734654867953,-0.00039512709550001344,-0.018242131761269237,-0.01863005089623071,-0.019639524361717505,decile_3
2014-06-02,1.3347477227113083,0.6673738613556541,0.0013347477227113084,-0.0020545550605230913,0.0032668990004980263,0.0012056319161013462,-0.00012911580660996216,decile_3
2014-07-01,1.1937950542118538,0.5968975271059269,0.0011937950542118539,-0.0008104777356848813,-0.008019424665536262,-0.008823402836076744,-0.010017197890288598,decile_3
2014-08-01,1.0555776580476446,0.5277888290238223,0.0010555776580476446,0.0002954292045201675,0.024997704340362525,0.0253005185967905,0.024244940938742854,decile_3
2014-09-01,1.034228325010908,0.517114162505454,0.0010342283250109078,0.00018482507478260297,-0.009830098155860499,-0.009647089929704533,-0.010681318254715442,decile_3
2014-10-01,1.5354312784708997,0.7677156392354498,0.0015354312784708996,0.00017032081210995368,0.009180462449853875,0.009352346885783902,0.007816915607313003,decile_3
2014-11-03,0.7206497169519395,0.36032485847596973,0.0007206497169519395,-5.088561068599388e-05,0.006831258160787676,0.006780024937358409,0.00605937522040647,decile_3
2014-12-01,0.5511331938709823,0.2755665969354911,0.0005511331938709823,-0.0005040925494285196,-0.02907061498723163,-0.029560053256237784,-0.030111186450108768,decile_3
2015-01-01,0.8728644326788337,0.43643221633941687,0.0008728644326788337,-0.00023356272671184411,-0.0014226492833028421,-0.0016558797321688523,-0.002528744164847686,decile_3
2015-02-02,0.8779232143786969,0.43896160718934846,0.0008779232143786969,-0.0006786123811467382,0.001913621486683799,0.001233710498303342,0.00035578728392464507,decile_3
2015-03-02,1.0688196123856728,0.5344098061928364,0.001068819612385673,0.00025604599929297475,0.011739983953872823,0.011999035929088908,0.010930216316703236,decile_3
2015-04-01,1.2229804694904303,0.6114902347452151,0.0012229804694904303,-0.0005285057592170231,0.023799124025924073,0.02325804029259504,0.022035059823104608,decile_3
2015-05-01,0.8860671244125291,0.44303356220626455,0.0008860671244125291,-0.0013691772779794139,-0.014903952845901642,-0.016252723970292315,-0.017138791094704845,decile_3
2015-06-01,1.3637113166609864,0.6818556583304932,0.0013637113166609864,-0.0002178123448588553,0.01544863887347265,0.015227461624355954,0.013863750307694968,decile_3
2015-07-01,1.181183945864792,0.590591972932396,0.001181183945864792,-0.0004204994218816519,-0.016786042339212093,-0.01719948323999443,-0.01838066718585922,decile_3
